,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
s.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
0,4;BL,0;TG,0;TG,0;TG,0;TG,2;T,2;T,2;T,2;T,2;T,2;T,2;T,2;T,2;T,2;T,2;T,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,4;BR,0
0,4;BL,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,5;T,0;TG,0;TG,0;TG,0;TG,4;BR,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,4;BR,0
0,4;BL,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,5;T,0;TG,0;TG,0;TG,0;TG,4;BR,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,3,3,4;BR,0
0,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,5;T,0;TG,0;TG,0;TG,0;TG,4;BR,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,6,0
L,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,M-F,0;TG,5;T,0;TG,0;TG,0;TG,0;TG,4;BR,0;TG,0;TG,0;TG,0;TG,M-M,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,0;TG,6,R
1;F,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;T,1;F
